"outclab_standardized","complab_standardized","review_id","comp.no","outcome.no","group.no","id","studlab","year","event.e","n.e","event.c","n.c","mean.e","sd.e","mean.c","sd.c","O.E","V","TE","seTE","lower.TE","upper.TE","weight","order","level","grplab","overall","test.subgroup","type","method","sm","model","common","random","outclab","k","event.e.pooled","n.e.pooled","event.c.pooled","n.c.pooled","TE.pooled","lower.pooled","upper.pooled","level.ma","weight.pooled","Z.pooled","pval.TE.pooled","Q","pval.Q","I2","tau2","Q.w","pval.Q.w","I2.w","swap.events","logscale","label.e","label.c","label.left","label.right","complab","fixed","filename","cochrane_id","out_comp","outcome_type","monotonicity"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Snijdelaar-2004","Snijdelaar 2004","2004",0,13,1,12,NA,NA,NA,NA,0,2.518315018,0.30952381,1.586919979,0.013800834,6.941971024,0.075773993,823,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Song-2013","Song 2013","2013",17,24,14,25,NA,NA,NA,NA,0,0.048585434,1.264880952,0.220421038,0.821158371,1.948374248,3.03857208,860,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Spreng-2010","Spreng 2010","2010",2,43,4,40,NA,NA,NA,NA,0,0.701744186,0.465116279,0.837701729,0.090055146,2.402229767,0.267934419,824,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Stubhaug-1997","Stubhaug 1997","1997",1,10,5,10,NA,NA,NA,NA,0,1,0.2,1,0.028172699,1.419814277,0.189169674,840,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Subramaniam-2011","Subramaniam 2011","2011",3,15,7,15,NA,NA,NA,NA,0,0.342857143,0.428571429,0.585540044,0.13602246,1.350317212,0.536956991,825,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Suzuki-1999","Suzuki 1999","1999",28,105,9,35,NA,NA,NA,NA,0,0.108730159,1.037037037,0.329742564,0.543396563,1.979117809,1.556482842,841,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Tena-2014","Tena 2014","2014",2,33,2,35,NA,NA,NA,NA,0,0.941125541,1.060606061,0.970116251,0.158412575,7.100984337,0.20082314,826,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Van-Elstraete-2004","Van Elstraete 2004","2004",4,20,3,20,NA,NA,NA,NA,0,0.483333333,1.333333333,0.695221787,0.341322469,5.208499115,0.385464892,827,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Woo-2014","Woo 2014","2014",2,20,0,20,NA,NA,NA,NA,0,2.304761905,5,1.518144231,0.255107539,97.99788802,0.082750879,868,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Wu-2009","Wu 2009","2009",3,15,7,15,NA,NA,NA,NA,0,0.342857143,0.428571429,0.585540044,0.13602246,1.350317212,0.536956991,972,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Yazigi-2012","Yazigi 2012","2012",8,30,6,30,NA,NA,NA,NA,0,0.225,1.333333333,0.474341649,0.52623338,3.378306745,0.801105402,828,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Yeom-2012","Yeom 2012","2012",3,20,3,20,NA,NA,NA,NA,0,0.566666667,1,0.752772653,0.228685567,4.372816405,0.330200626,829,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Ysasi-2010","Ysasi 2010","2010",6,30,9,30,NA,NA,NA,NA,0,0.211111111,0.666666667,0.459468292,0.270899761,1.640623243,0.850405304,843,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"postoperative nausea and vomiting - all studies","1 perioperative ketamine versus control in a non-stratified study population",1889,1,11,NA,"STD-Zakine-2008","Zakine 2008","2008",6,50,10,27,NA,NA,NA,NA,0,0.20962963,0.324,0.457853284,0.132074686,0.794823011,0.856024463,830,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"1.11 Postoperative nausea and vomiting - all studies",91,761,3263,731,2702,0.88202912,0.809454029,0.961111244,0.95,100,2.865363419,0.004165309,0,1,9.217763167,0.01457826,NA,NA,NA,FALSE,NA,"Ketamine","Control","Favours ketamine","Favours control","1 Perioperative ketamine versus control in a non-stratified study population",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012033StatsDataOnly.rm5","CD012033","postoperative nausea and vomiting - all studies_1 perioperative ketamine versus control in a non-stratified study population","harm","unlikely"
"pph >= 1000 ml","32 injectable prostaglandins vs placebo or no treatment (by mode of birth)",1820,32,2,1,"STD-Poeschmann-1991","Poeschmann 1991","1991",1,22,3,24,NA,NA,NA,NA,0,1.246212121,0.363636364,1.116338713,0.040779141,3.242623614,100,156,0.95,"32.2.1 Vaginal birth",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"32.2 PPH >= 1000 mL",1,1,22,3,24,0.363636364,0.040779141,3.242623614,0.95,100,0.9061774,0.364841973,0,1,0,0,1,1,0,FALSE,NA,"Injectable prostaglandins","Placebo or no treatment","Favours Injectable prostaglandins","Favours Placebo or no treatment","32 Injectable prostaglandins vs Placebo or no treatment (by mode of birth)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011689StatsDataOnly.rm5","CD011689","pph >= 1000 ml_32 injectable prostaglandins vs placebo or no treatment (by mode of birth)","harm","likely"
"pph >= 1000 ml","74 misoprostol vs misoprostol plus oxytocin (by healthcare setting)",1820,74,2,1,"STD-Caliskan-2002","Caliskan 2002","2002",17,396,11,401,NA,NA,NA,NA,0,0.144713602,1.56496786,0.380412411,0.742502281,3.298473915,61.69127756,1616,0.95,"74.2.1 Hospital setting",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"74.2 PPH >= 1000 mL",2,31,784,17,805,1.852179736,1.031222371,3.326702241,0.95,100,2.062861776,0.039125763,0,1,0,0,1,0.474217436,0,FALSE,NA,"Misoprostol","Misoprostol plus oxytocin","Favours Misoprostol","Favours Misoprostol plus oxytocin","74 Misoprostol vs Misoprostol plus oxytocin (by healthcare setting)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011689StatsDataOnly.rm5","CD011689","pph >= 1000 ml_74 misoprostol vs misoprostol plus oxytocin (by healthcare setting)","harm","likely"
"pph >= 1000 ml","74 misoprostol vs misoprostol plus oxytocin (by healthcare setting)",1820,74,2,1,"STD-Caliskan-2003","Caliskan 2003","2003",14,388,6,404,NA,NA,NA,NA,0,0.233042671,2.429553265,0.482744934,0.943220416,6.258059058,38.30872244,1617,0.95,"74.2.1 Hospital setting",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"74.2 PPH >= 1000 mL",2,31,784,17,805,1.852179736,1.031222371,3.326702241,0.95,100,2.062861776,0.039125763,0,1,0,0,1,0.474217436,0,FALSE,NA,"Misoprostol","Misoprostol plus oxytocin","Favours Misoprostol","Favours Misoprostol plus oxytocin","74 Misoprostol vs Misoprostol plus oxytocin (by healthcare setting)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011689StatsDataOnly.rm5","CD011689","pph >= 1000 ml_74 misoprostol vs misoprostol plus oxytocin (by healthcare setting)","harm","likely"
"pph >= 500 ml","44 ergometrine vs misoprostol (by mode of birth)",1820,44,6,1,"STD-Amant-1999","Amant 1999","1999",4,93,8,96,NA,NA,NA,NA,0,0.353830645,0.516129032,0.594836654,0.160854202,1.656090885,6.754713606,1388,0.95,"44.6.1 Vaginal birth",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"44.6 PPH >= 500 mL",14,148,2838,130,3621,1.180721045,0.794672305,1.754310773,0.95,100,0.822323528,0.410892797,0,1,54.7292439,0.250367266,1,0.007180378,54.7292439,FALSE,NA,"Ergometrine","Misoprostol","Favours Ergometrine","Favours Misoprostol","44 Ergometrine vs Misoprostol (by mode of birth)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD011689StatsDataOnly.rm5","CD011689","pph >= 500 ml_44 ergometrine vs misoprostol (by mode of birth)","harm","likely"
